#tor_pair_id,src,dst,pdf_num_bytes
8303,64,111,1.84418771340903E-05
12143,94,111,1.84418771340903E-05
8147,63,83,1.83363213646316E-05
13779,107,83,1.82332713701155E-05
10233,79,121,1.79507843980664E-05
1842,14,50,1.77736965845421E-05
15794,123,50,1.73500640083021E-05
6111,47,95,1.73078182088785E-05
4431,34,79,1.7266394616858E-05
2399,18,95,1.71316700609577E-05
7474,58,50,1.69805796624632E-05
10841,84,89,1.68654314733023E-05
14809,115,89,1.68262787398235E-05
1875,14,83,1.67543943211565E-05
6095,47,79,1.67191960137592E-05
2655,20,95,1.65841190832575E-05
5455,42,79,1.65770715912313E-05
5459,42,83,1.65264079541098E-05
2649,20,89,1.64186204788429E-05
2949,23,5,1.6259973602787E-05
10212,79,100,1.60100617049922E-05
3935,30,95,1.59633524939521E-05
9695,75,95,1.59362588023848E-05
3929,30,89,1.58772164802988E-05
3890,30,50,1.56548289541396E-05
11999,93,95,1.56015812366085E-05
8370,65,50,1.55547154146345E-05
7513,58,89,1.54402328219426E-05
10802,84,50,1.52257149952126E-05
8114,63,50,1.50286201348806E-05
6066,47,50,1.49679333979886E-05
15327,119,95,1.49532902756675E-05
2610,20,50,1.48922120114407E-05
11954,93,50,1.48592454098516E-05
89,0,89,1.46838411638668E-05
1369,10,89,1.462276289964E-05
1871,14,79,1.46222930668383E-05
2393,18,89,1.46180645716226E-05
10724,83,100,1.4612700647136E-05
10146,79,34,1.44950075302989E-05
14559,113,95,1.43708542124378E-05
3845,30,5,1.42421983302266E-05
8378,65,58,1.42300218301148E-05
12881,100,81,1.41644410015379E-05
9861,77,5,1.40699263029202E-05
9433,73,89,1.40630745745614E-05
9138,71,50,1.39399392277708E-05
10131,79,19,1.3923925759778E-05
8153,63,89,1.38664886997646E-05
8331,65,11,1.38186049067201E-05
8446,65,126,1.37337609332717E-05
11865,92,89,1.3733212795003E-05
9522,74,50,1.36786730372671E-05
1714,13,50,1.36693155339657E-05
8793,68,89,1.36189651187121E-05
8360,65,40,1.3553697512003E-05
8415,65,95,1.35509568206595E-05
10643,83,19,1.34321282745515E-05
8329,65,9,1.33844402451744E-05
15758,123,14,1.3349320243244E-05
9951,77,95,1.32680783212756E-05
15154,118,50,1.31728197207218E-05
5810,45,50,1.31490540115002E-05
1119,8,95,1.30990168181144E-05
8417,65,97,1.30762690799632E-05
14937,116,89,1.3062917997847E-05
15071,117,95,1.30441246857772E-05
4914,38,50,1.30175008270116E-05
10187,79,75,1.29684032992293E-05
5849,45,89,1.29564225627848E-05
8418,65,98,1.2897145324298E-05
9945,77,89,1.28734187678099E-05
8344,65,24,1.28682114542572E-05
5042,39,50,1.27747538794434E-05
8393,65,73,1.27599541461885E-05
10847,84,95,1.27528283486954E-05
5446,42,70,1.26598014539499E-05
8355,65,35,1.26478207175054E-05
8324,65,4,1.26136403811784E-05
8352,65,32,1.25541282262907E-05
2994,23,50,1.24687361145736E-05
10585,82,89,1.24317759341697E-05
7251,56,83,1.23214826839601E-05
8409,65,89,1.23135738317974E-05
7247,56,79,1.22949371306615E-05
8372,65,52,1.22582510193919E-05
15666,122,50,1.22454089228109E-05
8327,65,7,1.2228651552882E-05
1782,13,118,1.21609956294307E-05
14898,116,50,1.19776042258163E-05
3378,26,50,1.19588109137465E-05
9906,77,50,1.19572448044073E-05
2354,18,50,1.19415837110159E-05
12505,97,89,1.1932187054981E-05
4959,38,95,1.18883359934848E-05
15705,122,89,1.18758071187716E-05
15193,118,89,1.17942128222019E-05
8422,65,102,1.17527892301814E-05
15200,118,96,1.16688066168695E-05
8386,65,66,1.16649304962551E-05
14943,116,95,1.16377584992208E-05
8433,65,113,1.16127007497944E-05
8434,65,114,1.15616847380716E-05
15199,118,95,1.14806777325041E-05
8336,65,16,1.14757053353523E-05
8325,65,5,1.14631373079056E-05
7218,56,50,1.14276257786404E-05
9650,75,50,1.13300963195449E-05
8374,65,54,1.12824474429013E-05
217,1,89,1.12618922578249E-05
5554,43,50,1.1221173415007E-05
95,0,95,1.11647934787976E-05
8429,65,109,1.11421631988469E-05
8398,65,78,1.10879366629789E-05
14175,110,95,1.10567319343963E-05
12218,95,58,1.10353936946504E-05
2482,19,50,1.1011314763561E-05
6706,52,50,1.09987858888478E-05
14770,115,50,1.09862570141346E-05
15065,117,89,1.09752942487605E-05
2309,18,5,1.09251787499077E-05
8341,65,21,1.09171132868111E-05
7730,60,50,1.0854703829646E-05
8332,65,12,1.07821538145099E-05
7202,56,34,1.07593277708918E-05
7385,57,89,1.07137539891225E-05
8159,63,95,1.06391680318455E-05
8754,68,50,1.06352136057642E-05
8543,66,95,1.06009941167038E-05
15711,122,95,1.05367836337986E-05
6834,53,50,1.05367836337986E-05
7858,61,50,1.03692099345096E-05
8345,65,25,1.0342664381211E-05
8444,65,124,1.03352253618501E-05
1330,10,50,1.03253588730134E-05
434,3,50,1.03112638889611E-05
14130,110,50,1.03034333422653E-05
8371,65,51,1.0269135547738E-05
9658,75,58,1.02524956360095E-05
1113,8,89,1.02454872967168E-05
8783,68,79,1.02108371275881E-05
9713,75,113,1.0195450103331E-05
9093,71,5,1.01515207363678E-05
12192,95,32,1.01008179465129E-05
14169,110,89,1.00638186133755E-05
7257,56,89,1.00572018014176E-05
4185,32,89,1.00496453238562E-05
4018,31,50,1.00434591919665E-05
13746,107,50,1.00362550890064E-05
11993,93,89,1.0027798098575E-05
11871,92,95,9.93852986624349E-06
16306,127,50,9.92286877285199E-06
8424,65,104,9.86973851352134E-06
8364,65,44,9.84836112104195E-06
9561,74,89,9.83673275919876E-06
4953,38,89,9.81480722845067E-06
9477,74,5,9.806820070821E-06
14287,111,79,9.79299915590301E-06
7677,59,125,9.72005761343212E-06
8390,65,70,9.69750563894836E-06
8348,65,28,9.69652682061139E-06
1743,13,79,9.68799152471303E-06
8335,65,15,9.6688849907754E-06
2639,20,79,9.61254420729949E-06
10930,85,50,9.59085359295227E-06
10678,83,54,9.57170790628117E-06
12466,97,50,9.55326696881268E-06
12874,100,74,9.54574964398476E-06
8380,65,60,9.50334723362729E-06
10257,80,17,9.50326892816033E-06
1375,10,95,9.45460208044625E-06
479,3,95,9.40135436291517E-06
9823,76,95,9.40135436291517E-06
8330,65,10,9.36087043649815E-06
473,3,89,9.29016059983555E-06
5439,42,63,9.27301170257186E-06
14085,110,5,9.23221455428701E-06
12511,97,95,9.21968567957381E-06
9817,76,89,9.21498735155636E-06
14853,116,5,9.21498735155636E-06
1074,8,50,9.21365615861809E-06
14041,109,89,9.21342124221721E-06
9071,70,111,9.20731341579453E-06
10546,82,50,9.20559069552147E-06
8432,65,112,9.17148866466148E-06
10591,82,95,9.15547519666868E-06
15321,119,89,9.14838855190903E-06
2643,20,83,9.14302462742244E-06
8437,65,117,9.12102079120739E-06
10319,80,79,9.11393414644773E-06
11826,92,50,9.08186805772865E-06
10329,80,89,9.0795580464534E-06
11909,93,5,9.0771697297112E-06
7391,57,95,9.03331866821501E-06
8337,65,17,9.0193411423631E-06
6233,48,89,9.01139313746691E-06
13791,107,95,8.96166916594891E-06
8081,63,17,8.92694069135327E-06
8440,65,120,8.91993235206057E-06
8439,65,119,8.91801386812012E-06
8353,65,33,8.83371803294039E-06
8338,65,18,8.82526104250898E-06
8377,65,57,8.79472191039556E-06
8351,65,31,8.79131562258291E-06
15621,122,5,8.79057172064681E-06
12175,95,15,8.74468471700973E-06
8416,65,96,8.7200576476516E-06
8366,65,46,8.71414558489631E-06
1970,15,50,8.70427909605967E-06
8408,65,88,8.66688823558747E-06
10757,84,5,8.666849082854E-06
13593,106,25,8.63407824493229E-06
15026,117,50,8.60420470928801E-06
11058,86,50,8.58854361589651E-06
12879,100,79,8.57848136339248E-06
8391,65,71,8.5591007603205E-06
6194,48,50,8.55565531977437E-06
3634,28,50,8.55565531977437E-06
8445,65,125,8.52820925360578E-06
178,1,50,8.4616887594254E-06
15823,123,79,8.41963872366923E-06
1285,10,5,8.35519332436322E-06
13017,101,89,8.34736277766747E-06
14297,111,89,8.34681463939877E-06
15767,123,23,8.3416073258461E-06
14815,115,95,8.33953223097173E-06
8537,66,89,8.33640001229343E-06
8322,65,2,8.32492826138415E-06
15827,123,83,8.29231403439636E-06
4435,34,83,8.2782582030775E-06
8787,68,83,8.22383590354205E-06
9010,70,50,8.20022680525437E-06
2098,16,50,8.19388406243081E-06
8328,65,8,8.19161320388904E-06
12184,95,24,8.18436994819548E-06
15315,119,83,8.1799065365789E-06
9778,76,50,8.17978907837846E-06
8425,65,105,8.16432374865436E-06
8447,65,127,8.13961837382928E-06
3762,29,50,8.13750412622142E-06
15311,119,79,8.10520312110146E-06
13106,102,50,8.05450033124649E-06
15183,118,79,8.00896570221072E-06
2866,22,50,7.97776097362816E-06
2137,16,89,7.94017434948857E-06
5,0,5,7.91511660006218E-06
8413,65,93,7.84789135667918E-06
13647,106,79,7.84225336305824E-06
1747,13,83,7.82400818925715E-06
8376,65,56,7.82181563618234E-06
8392,65,72,7.81144016181047E-06
3801,29,89,7.80392283698256E-06
14258,111,50,7.78830089632454E-06
8382,65,62,7.78790936898975E-06
15187,118,83,7.77354031580305E-06
8435,65,115,7.7695858897217E-06
5938,46,50,7.75067511945147E-06
8379,65,59,7.68035681012365E-06
14291,111,83,7.67871239531754E-06
8387,65,67,7.67722459144535E-06
8431,65,111,7.67706798051144E-06
14725,115,5,7.67706798051144E-06
8361,65,41,7.64809495773717E-06
12883,100,83,7.64445375352364E-06
1770,13,106,7.60768933678711E-06
9039,70,79,7.60216880136661E-06
10323,80,83,7.59465147653869E-06
5855,45,95,7.57840309214501E-06
8334,65,14,7.57574070626846E-06
7346,57,50,7.57057254544926E-06
8436,65,116,7.55592942312821E-06
13145,102,89,7.53768424932712E-06
8421,65,101,7.53212456117314E-06
8321,65,1,7.51176513976419E-06
8326,65,6,7.50154627632624E-06
9679,75,79,7.50017593065449E-06
50,0,50,7.46720932906539E-06
9733,76,5,7.45154823567389E-06
3423,26,95,7.4264904862475E-06
8388,65,68,7.41705467747912E-06
10418,81,50,7.39258421905491E-06
7602,59,50,7.38029026074258E-06
14981,117,5,7.35758167532491E-06
14002,109,50,7.35131723796832E-06
8402,65,82,7.34376076040692E-06
9049,70,89,7.33867090505468E-06
8369,65,49,7.33573445004378E-06
10501,82,5,7.32469337920277E-06
10457,81,89,7.32116963318969E-06
10291,80,51,7.31102907521869E-06
8411,65,91,7.31055924241695E-06
10451,81,83,7.30112343364857E-06
8350,65,30,7.29622934196373E-06
389,3,5,7.29180508308063E-06
3027,23,83,7.27187634173995E-06
10447,81,79,7.25969984162806E-06
8404,65,84,7.23871397648346E-06
12669,98,125,7.20801823343613E-06
5765,45,5,7.20723517876655E-06
8333,65,13,7.19298358378029E-06
7635,59,83,7.18589693902064E-06
7631,59,79,7.17407281351006E-06
3023,23,79,7.15805934551725E-06
8414,65,94,7.14686166374233E-06
4402,34,50,7.12971276647864E-06
12978,101,50,7.12736360246992E-06
8342,65,22,7.10716079199489E-06
3673,28,89,7.08664475965203E-06
6149,48,5,7.07254977559968E-06
8406,65,86,6.99612363984918E-06
9001,70,41,6.95168528735081E-06
946,7,50,6.92220327904132E-06
2985,23,41,6.90720778211896E-06
8400,65,80,6.90012113735931E-06
9085,70,125,6.88277647642823E-06
8375,65,55,6.86656724476803E-06
9423,73,79,6.86179061128362E-06
3417,26,89,6.85172835877959E-06
14047,109,95,6.75932790776976E-06
345,2,89,6.74836514239571E-06
4869,38,5,6.74679903305656E-06
3807,29,95,6.73896848636081E-06
2607,20,47,6.73141200879942E-06
15410,120,50,6.71297107133093E-06
8323,65,3,6.68826569650584E-06
9394,73,50,6.67303528318261E-06
9427,73,83,6.66305133614554E-06
1103,8,79,6.64363158034008E-06
12204,95,44,6.62139282772416E-06
4447,34,95,6.61289668455927E-06
10335,80,95,6.5726868272766E-06
5087,39,95,6.55573369368031E-06
8384,65,64,6.55103536566286E-06
8340,65,20,6.53337748286395E-06
4569,35,89,6.52441150689732E-06
8430,65,110,6.5218665792212E-06
8717,68,13,6.44493145793547E-06
12286,95,126,6.37504382867592E-06
8394,65,74,6.37128516626196E-06
2679,20,119,6.36764396204844E-06
2016,15,96,6.36713497651322E-06
8426,65,106,6.35119981398737E-06
4057,31,89,6.33647838619936E-06
9683,75,83,6.33240650191757E-06
1860,14,68,6.31478777185214E-06
14642,114,50,6.30828841809467E-06
9551,74,79,6.3004970241324E-06
8356,65,36,6.28976917515922E-06
4175,32,79,6.27998099178954E-06
9555,74,83,6.26870500454766E-06
7769,60,89,6.24251182585038E-06
3333,26,5,6.21432185774569E-06
601,4,89,6.19709465501505E-06
1107,8,83,6.19063445399105E-06
7641,59,89,6.14134116254132E-06
10079,78,95,6.14071471880566E-06
3717,29,5,6.11252475070097E-06
8320,65,0,6.08934633248155E-06
8373,65,53,6.07983221824622E-06
7301,57,5,6.04518204911753E-06
15443,120,83,6.02956010845951E-06
15439,120,79,5.95955502099953E-06
5453,42,77,5.94636054981719E-06
8412,65,92,5.88876687886996E-06
6745,52,89,5.85881503775873E-06
1732,13,68,5.82048451168304E-06
2015,15,95,5.81261481225381E-06
15454,120,94,5.80208272694803E-06
12850,100,50,5.79613151145926E-06
7090,55,50,5.77424513344465E-06
13957,109,5,5.72726185327016E-06
306,2,50,5.71786519723526E-06
8381,65,61,5.68344994450745E-06
8349,65,29,5.66908089132075E-06
15282,119,50,5.65345895066273E-06
12895,100,95,5.64100838141649E-06
10419,81,51,5.5973530835877E-06
8799,68,95,5.58736913655062E-06
7441,58,17,5.58212267026447E-06
6322,49,50,5.56595259133775E-06
223,1,95,5.5518576072854E-06
6138,47,122,5.51008164066359E-06
11698,91,50,5.50800654578921E-06
818,6,50,5.50017599909346E-06
12639,98,95,5.47492248599968E-06
13760,107,64,5.46736600843828E-06
5977,46,89,5.45632493759728E-06
3679,28,95,5.42656886015343E-06
4471,34,119,5.40413434387011E-06
14242,111,34,5.40225501266313E-06
4274,33,50,5.38898223601384E-06
8401,65,81,5.30676149570849E-06
13061,102,5,5.25899516086442E-06
13618,106,50,5.25641108045483E-06
8171,63,107,5.25363123637784E-06
10969,85,89,5.23863573945548E-06
12421,97,5,5.20574744333334E-06
8343,65,23,5.20222369732025E-06
15922,124,50,5.19478467795929E-06
13738,107,42,5.19184822294838E-06
9989,78,5,5.1540658351414E-06
11737,91,89,5.14623528844565E-06
5682,44,50,5.14623528844565E-06
5483,42,107,5.14588291384434E-06
2053,16,5,5.13997085108905E-06
13023,101,95,5.12274364835841E-06
5170,40,50,5.06323149347072E-06
5393,42,17,5.05731943071543E-06
7685,60,5,5.03034319734858E-06
8363,65,43,5.01605244962884E-06
11781,92,5,5.00841766660048E-06
1586,12,50,4.96300049576514E-06
14481,113,17,4.93739460807005E-06
4658,36,50,4.92228165294726E-06
7584,59,32,4.91864044873373E-06
8359,65,39,4.87819567505019E-06
15764,123,20,4.86962122641835E-06
15266,119,34,4.84894858314157E-06
12633,98,89,4.84691264100068E-06
6055,47,39,4.83681123576316E-06
5419,42,43,4.75333760798649E-06
14505,113,41,4.74644672689423E-06
562,4,50,4.7249518762144E-06
12666,98,122,4.70944739375682E-06
13657,106,89,4.67824266517427E-06
12549,98,5,4.65725680002966E-06
8395,65,75,4.62710919525103E-06
14582,113,118,4.62710919525103E-06
5081,39,89,4.59496480106498E-06
12650,98,106,4.56838009503292E-06
6239,48,95,4.56520872362114E-06
8083,63,19,4.56493465448679E-06
1143,8,119,4.55980564640108E-06
14478,113,14,4.55087882316792E-06
4063,31,95,4.53388653683815E-06
14540,113,76,4.52867922328548E-06
16261,127,5,4.5260559901424E-06
2738,21,50,4.5197915527858E-06
8346,65,26,4.51160863148875E-06
6038,47,22,4.50843726007697E-06
12574,98,30,4.4917973483485E-06
14518,113,54,4.48420171805363E-06
14474,113,10,4.46760095905864E-06
12566,98,22,4.45980956509637E-06
7434,58,10,4.45354512773977E-06
2527,19,95,4.43522164847172E-06
8396,65,76,4.4341645246678E-06
6117,47,101,4.42930958571643E-06
4191,32,95,4.42864398924729E-06
13151,102,95,4.41799444574108E-06
6873,53,89,4.41642833640193E-06
8362,65,42,4.41012474631185E-06
12578,98,34,4.40891101157401E-06
15449,120,89,4.37978137786583E-06
5461,42,85,4.36427689540824E-06
12583,98,39,4.35668126511337E-06
6116,47,100,4.35037767502329E-06
8405,65,85,4.34102017172187E-06
7478,58,54,4.32809976967389E-06
6046,47,30,4.31055934507541E-06
11653,91,5,4.30993290133975E-06
14386,112,50,4.30993290133975E-06
7500,58,76,4.29940081603397E-06
8367,65,47,4.28730262138904E-06
8185,63,121,4.27422560840714E-06
7465,58,41,4.25363127059732E-06
1759,13,95,4.24368647629373E-06
8383,65,63,4.23566016593058E-06
6067,47,51,4.23178404531619E-06
7226,56,58,4.2277121610344E-06
8358,65,38,4.22481485875697E-06
7281,56,113,4.22340536035174E-06
10682,83,58,4.17834056411771E-06
7542,58,118,4.17274172323025E-06
5434,42,58,4.16698627140887E-06
5414,42,38,4.16608575853886E-06
4209,32,113,4.14016664897593E-06
3589,28,5,4.134528655355E-06
4997,39,5,4.1094709059286E-06
6022,47,6,4.08163331242522E-06
14517,113,53,4.07560379146949E-06
7135,55,95,4.07188428178901E-06
14539,113,75,4.03386697758115E-06
6751,52,95,4.02803322029282E-06
7775,60,95,4.02333489227537E-06
8443,65,123,4.00775210435083E-06
5405,42,29,3.99874697565072E-06
8453,66,5,3.99514492417068E-06
12638,98,94,3.9908772762215E-06
12889,100,89,3.98120655105225E-06
14589,113,125,3.95853711836806E-06
4154,32,58,3.94228873397438E-06
5421,42,45,3.94029194456696E-06
4485,35,5,3.9231038945698E-06
14515,113,51,3.90153073842301E-06
6110,47,94,3.89095950038375E-06
133,1,5,3.89021559844766E-06
2680,20,120,3.85619187305463E-06
11743,91,95,3.82757122488167E-06
7477,58,53,3.82682732294557E-06
517,4,5,3.81974067818592E-06
6045,47,29,3.80631129060271E-06
13490,105,50,3.78528627272463E-06
7549,58,125,3.77984404277109E-06
12608,98,64,3.77843454436585E-06
14681,114,89,3.77275739801143E-06
9914,77,58,3.75239797660249E-06
3289,25,89,3.74891338332288E-06
6050,47,34,3.73775485428144E-06
7475,58,51,3.73477924653706E-06
10749,83,125,3.72487360496693E-06
2777,21,89,3.7116791337846E-06
5417,42,41,3.69319904358263E-06
5436,42,60,3.69237683617958E-06
3250,25,50,3.66309059153748E-06
10675,83,51,3.65526004484173E-06
5498,42,122,3.65392885190346E-06
8665,67,89,3.64903476021861E-06
10718,83,94,3.6407735334546E-06
5492,42,116,3.61657714416474E-06
6080,47,64,3.61454120202384E-06
5721,44,89,3.61144813607902E-06
5450,42,74,3.61074338687641E-06
6123,47,107,3.60126842537455E-06
10237,79,125,3.59335957321185E-06
12621,98,77,3.57346998460464E-06
10665,83,41,3.55929669508534E-06
14326,111,118,3.55651685100835E-06
5441,42,65,3.53314266912154E-06
11314,88,50,3.52687823176494E-06
15198,118,94,3.52010480887312E-06
10723,83,99,3.50307336980987E-06
3122,24,50,3.48929160762535E-06
10163,79,51,3.48627684714749E-06
14487,113,23,3.48130444999569E-06
6093,47,77,3.46439046913287E-06
6019,47,3,3.46192384692371E-06
9305,72,89,3.45953553018151E-06
2521,19,89,3.44857276480746E-06
15961,124,89,3.44700665546831E-06
351,2,95,3.43604389009427E-06
5593,43,89,3.43604389009427E-06
5452,42,76,3.41862092369623E-06
10158,79,46,3.41728973075795E-06
5402,42,26,3.41411835934617E-06
14341,112,5,3.41411835934617E-06
14512,113,48,3.39430707620593E-06
7986,62,50,3.39219282859808E-06
10225,79,113,3.3908616356598E-06
14563,113,99,3.37222493452392E-06
6361,49,89,3.36556896983253E-06
7447,58,23,3.35511518999371E-06
10170,79,58,3.35460620445849E-06
14425,112,89,3.34990787644104E-06
3161,24,89,3.34834176710189E-06
10177,79,65,3.33902341653395E-06
12169,95,9,3.33612611425652E-06
8498,66,50,3.32328401767549E-06
10720,83,96,3.32207028293765E-06
12573,98,29,3.31463126357669E-06
14490,113,26,3.31427888897538E-06
14558,113,94,3.30546952394267E-06
7450,58,26,3.29720829717865E-06
5415,42,39,3.28577569900286E-06
2673,20,113,3.27786684684015E-06
5384,42,8,3.27359919889097E-06
7523,58,99,3.25699843989599E-06
1497,11,89,3.25280909741376E-06
2009,15,89,3.24200294297363E-06
13362,104,50,3.23871411336141E-06
7518,58,94,3.22551964217908E-06
10034,78,50,3.22305301996992E-06
5477,42,101,3.219216052089E-06
10173,79,61,3.21804147008464E-06
1202,9,50,3.20895803591757E-06
1625,12,89,3.20425970790012E-06
7219,56,51,3.19670323033873E-06
5209,40,89,3.19329694252607E-06
5451,42,75,3.16808258216577E-06
13588,106,20,3.16389323968354E-06
14506,113,42,3.16142661747438E-06
7647,59,95,3.15790287146129E-06
14523,113,59,3.14306398547285E-06
5425,42,49,3.13511598057667E-06
10206,79,94,3.13253190016707E-06
13529,105,89,3.13221867829924E-06
7472,58,48,3.13061341622661E-06
10463,81,95,3.12853832135224E-06
10211,79,99,3.12509288080611E-06
8368,65,48,3.10261921178931E-06
15290,119,58,3.09596324709793E-06
12586,98,42,3.08703642386477E-06
14591,113,127,3.0613913834362E-06
5437,42,61,3.06041256509923E-06
12644,98,100,3.0564189862844E-06
2618,20,58,3.05547932068091E-06
12547,98,3,3.05085929813042E-06
7519,58,95,3.03488498287109E-06
7546,58,122,3.03269242979628E-06
5496,42,120,3.03234005519497E-06
7466,58,42,3.0114716482508E-06
12552,98,8,3.00630348743161E-06
14520,113,56,3.00348449062114E-06
12550,98,6,2.99894277353761E-06
1753,13,89,2.99815971886803E-06
12582,98,38,2.99494919472278E-06
9439,73,95,2.99252172524709E-06
9054,70,94,2.97607757718602E-06
857,6,89,2.96307886967108E-06
3323,25,123,2.95356475543575E-06
14550,113,86,2.94937541295352E-06
5495,42,119,2.94643895794262E-06
10153,79,41,2.94119249165646E-06
7480,58,56,2.9321090574894E-06
8123,63,59,2.92835039507544E-06
14586,113,122,2.92741072947195E-06
5482,42,106,2.92200765225188E-06
5410,42,34,2.9077952099991E-06
12568,98,24,2.90012127423727E-06
16345,127,89,2.8973022774268E-06
7489,58,65,2.89718481922636E-06
1826,14,34,2.86014633335547E-06
11013,86,5,2.85971565328721E-06
7437,58,13,2.84847881877881E-06
607,4,95,2.83152568518251E-06
5983,46,95,2.82839346650421E-06
15467,120,107,2.82537870602635E-06
9055,70,95,2.82530040055939E-06
5398,42,22,2.82514378962548E-06
14529,113,65,2.82212902914761E-06
7510,58,86,2.80486267368349E-06
14541,113,77,2.80286588427607E-06
5379,42,3,2.80157384407128E-06
16351,127,95,2.78297629566887E-06
5399,42,23,2.77866949498621E-06
9585,74,113,2.77217014122874E-06
14477,113,13,2.76637553667389E-06
5458,42,82,2.76563163473779E-06
10129,79,17,2.74194423098315E-06
5389,42,13,2.7411220235801E-06
7551,58,127,2.73904692870573E-06
10975,85,95,2.73755912483354E-06
9497,74,25,2.72820162153212E-06
5390,42,14,2.72600906845731E-06
14484,113,20,2.71637749602154E-06
5435,42,59,2.69253348133298E-06
14535,113,71,2.68959702632208E-06
14472,113,8,2.65870551960735E-06
5409,42,33,2.63466574125141E-06
14573,113,109,2.63286471551138E-06
7129,55,89,2.63106368977136E-06
10641,83,17,2.61352326517289E-06
10219,79,107,2.60541864934279E-06
8427,65,107,2.60342185993537E-06
11097,86,89,2.60130761232752E-06
2959,23,15,2.59696165891138E-06
7432,58,8,2.5901099305526E-06
14557,113,93,2.5882697520791E-06
7495,58,71,2.5632120026527E-06
10154,79,42,2.55197516814431E-06
6054,47,38,2.54191291564027E-06
12913,100,113,2.53329931427495E-06
4441,34,89,2.5265650441166E-06
7444,58,20,2.52398096370701E-06
10176,79,64,2.50812410664812E-06
7610,59,58,2.50303425129588E-06
7454,58,30,2.49982372715062E-06
8581,67,5,2.49794439594364E-06
2602,20,42,2.49293284605836E-06
7533,58,109,2.48322296815564E-06
10731,83,107,2.46658305642717E-06
4697,36,89,2.46348999048235E-06
10737,83,113,2.43929360119249E-06
14498,113,34,2.42206639846184E-06
6024,47,8,2.41697654310961E-06
10670,83,46,2.41454907363393E-06
261,2,5,2.41337449162956E-06
10687,83,63,2.40495665393163E-06
14968,116,120,2.40241172625552E-06
14560,113,96,2.40006256224679E-06
10689,83,65,2.39559915063022E-06
4465,34,113,2.38823843673621E-06
1903,14,111,2.38076026464177E-06
12825,100,25,2.36834884812901E-06
7242,56,74,2.36396374197939E-06
7458,58,34,2.36220186897285E-06
5599,43,95,2.36169288343763E-06
7545,58,121,2.36165373070415E-06
14494,113,30,2.3569554026867E-06
7517,58,93,2.35574166794886E-06
10685,83,61,2.3556633624819E-06
5475,42,99,2.3538231840084E-06
4410,34,58,2.35378403127492E-06
5486,42,110,2.33941497808822E-06
14528,113,64,2.32997916931985E-06
10699,83,75,2.32015183321668E-06
5429,42,53,2.31376993765965E-06
2783,21,95,2.30218072854994E-06
6661,52,5,2.29121796317589E-06
7658,59,106,2.28949524290283E-06
4530,35,50,2.2849535258193E-06
10666,83,42,2.28436623481711E-06
1631,12,95,2.2598957763929E-06
9266,72,50,2.25832966705375E-06
10230,79,118,2.25136048049454E-06
2693,21,5,2.2473669016797E-06
7520,58,96,2.24615316694186E-06
14493,113,29,2.2300613934821E-06
14597,114,5,2.22857358960991E-06
14585,113,121,2.22669425840293E-06
12858,100,58,2.22242661045375E-06
5397,42,21,2.20304600738177E-06
8626,67,50,2.20038362150522E-06
13795,107,99,2.19940480316825E-06
7897,61,89,2.19568529348777E-06
12933,101,5,2.19255307480947E-06
5440,42,64,2.18679762298809E-06
8144,63,80,2.18609287378548E-06
7488,58,64,2.17599146854796E-06
3130,24,58,2.14400368529583E-06
13627,106,59,2.12031628154119E-06
5462,42,86,2.11518727345548E-06
14532,113,68,2.10461603541622E-06
5499,42,123,2.07861862038633E-06
4400,34,48,2.07607369271021E-06
7535,58,111,2.0683606042149E-06
5493,42,117,2.06628550934053E-06
7453,58,29,2.06115650125481E-06
12554,98,10,2.05900310091348E-06
14467,113,3,2.05277781629036E-06
8397,65,77,2.04948898667815E-06
14575,113,111,2.03836961037019E-06
3973,31,5,2.02654548485961E-06
14303,111,95,2.02599734659091E-06
773,6,5,2.02341326618131E-06
3213,25,13,2.01687475969036E-06
14546,113,82,2.01456474841511E-06
5377,42,1,2.00696911812024E-06
5500,42,124,2.00050891709625E-06
11269,88,5,1.99992162609406E-06
14431,112,95,1.99992162609406E-06
5404,42,28,1.99526245081009E-06
6052,47,36,1.99412702153921E-06
4703,36,95,1.99365718873747E-06
7427,58,3,1.97188826892329E-06
7506,58,82,1.95955515787748E-06
5460,42,84,1.94224964967988E-06
7485,58,61,1.94017455480551E-06
5432,42,56,1.93347943738064E-06
14525,113,61,1.93238316084324E-06
6367,49,95,1.92631448715403E-06
1541,12,5,1.92005004979743E-06
7492,58,68,1.91750512212132E-06
15155,118,51,1.91633054011695E-06
8442,65,122,1.91280679410387E-06
2905,22,89,1.90752117508424E-06
4319,33,95,1.90125673772764E-06
10734,83,110,1.8982028245163E-06
5468,42,92,1.89115533249012E-06
15967,124,95,1.88402953499699E-06
5503,42,127,1.88269834205872E-06
5489,42,113,1.8764730574356E-06
5481,42,105,1.87608153010081E-06
10692,83,68,1.87447626802818E-06
7813,61,5,1.8715006602838E-06
7045,55,5,1.8589717855706E-06
12580,98,36,1.85474329035489E-06
5215,40,95,1.85427345755315E-06
7530,58,106,1.84734342372741E-06
13744,107,48,1.84542493978695E-06
4613,36,5,1.84487680151825E-06
15229,118,125,1.84354560857998E-06
8365,65,45,1.84127475003821E-06
10234,79,122,1.83712456028946E-06
15225,118,121,1.83414895254508E-06
15158,118,54,1.83258284320593E-06
12645,98,101,1.83101673386678E-06
15145,118,41,1.83101673386678E-06
